Host_Death_Time,Host_Build,Level,Phase,Waterflow_Death,Health_Pct,Location,Phantom_Count,Phantom_Build,Phantom_Death
280.0,HYBRID,161.0,1.0,True,54.0,OUTER,2.0,RAW_CAST,False
208.0,RAW_MELEE,176.0,1.0,False,30.0,OUTER,1.0,,
79.0,PROC_MELEE,155.0,1.0,True,67.0,INNER,2.0,RAW_MELEE,True
129.0,HYBRID,179.0,2.0,False,50.0,INNER,2.0,RAW_CAST,False
266.0,RAW_MELEE,145.0,1.0,True,77.0,OUTER,2.0,PROC_CAST,True
289.0,RAW_CAST,135.0,2.0,True,11.0,INNER,1.0,,
89.0,RAW_MELEE,176.0,1.0,True,25.0,INNER,2.0,PROC_MELEE,True
91.0,PROC_CAST,172.0,2.0,False,15.0,INNER,1.0,,
296.0,RAW_CAST,126.0,2.0,True,39.0,INNER,1.0,,
287.0,RAW_CAST,175.0,2.0,False,8.0,OUTER,1.0,,
104.0,RAW_CAST,121.0,1.0,True,38.0,OUTER,2.0,HYBRID,True
204.0,PROC_MELEE,138.0,2.0,True,40.0,OUTER,2.0,HYBRID,True
206.0,HYBRID,158.0,2.0,False,7.0,OUTER,2.0,RAW_CAST,True
140.0,PROC_CAST,173.0,1.0,False,79.0,INNER,1.0,,
108.0,PROC_CAST,129.0,1.0,False,32.0,CENTER,2.0,PROC_CAST,False
226.0,RAW_CAST,121.0,2.0,False,17.0,CENTER,2.0,PROC_CAST,True
280.0,RAW_MELEE,143.0,2.0,False,17.0,OUTER,1.0,,
136.0,RAW_CAST,168.0,2.0,False,87.0,CENTER,2.0,RAW_CAST,False
296.0,PROC_MELEE,153.0,1.0,False,29.0,CENTER,1.0,,
160.0,RAW_MELEE,146.0,2.0,False,21.0,OUTER,1.0,,
282.0,RAW_CAST,164.0,1.0,False,24.0,OUTER,1.0,,
61.0,HYBRID,154.0,1.0,True,12.0,OUTER,2.0,PROC_CAST,False
192.0,RAW_MELEE,177.0,2.0,True,76.0,OUTER,2.0,HYBRID,False
152.0,RAW_CAST,152.0,2.0,False,58.0,INNER,1.0,,
85.0,HYBRID,145.0,2.0,False,47.0,CENTER,1.0,,
257.0,PROC_MELEE,138.0,1.0,True,90.0,CENTER,2.0,RAW_MELEE,True
129.0,RAW_CAST,124.0,1.0,True,66.0,INNER,2.0,PROC_CAST,True
114.0,PROC_CAST,156.0,2.0,False,29.0,OUTER,2.0,PROC_MELEE,False
230.0,RAW_CAST,177.0,2.0,False,38.0,OUTER,1.0,,
250.0,PROC_CAST,135.0,1.0,False,78.0,INNER,2.0,PROC_MELEE,False
253.0,RAW_MELEE,156.0,1.0,False,79.0,OUTER,2.0,RAW_MELEE,False
76.0,RAW_CAST,156.0,2.0,False,73.0,INNER,2.0,PROC_CAST,True
31.0,PROC_MELEE,165.0,1.0,True,51.0,OUTER,2.0,RAW_CAST,False
122.0,PROC_CAST,140.0,1.0,False,30.0,INNER,2.0,RAW_CAST,True
292.0,PROC_CAST,125.0,1.0,True,63.0,OUTER,2.0,RAW_MELEE,False
250.0,RAW_MELEE,140.0,1.0,True,19.0,CENTER,1.0,,
257.0,PROC_CAST,177.0,2.0,True,44.0,CENTER,2.0,PROC_MELEE,True
59.0,PROC_CAST,129.0,1.0,True,69.0,CENTER,1.0,,
292.0,PROC_MELEE,138.0,1.0,True,27.0,CENTER,2.0,PROC_CAST,False
254.0,RAW_CAST,164.0,1.0,True,41.0,OUTER,1.0,,
246.0,PROC_CAST,120.0,2.0,False,89.0,INNER,2.0,HYBRID,True
168.0,PROC_CAST,126.0,1.0,True,44.0,INNER,2.0,PROC_MELEE,True
134.0,RAW_MELEE,157.0,1.0,False,29.0,OUTER,2.0,PROC_MELEE,True
222.0,RAW_CAST,145.0,2.0,True,36.0,INNER,2.0,RAW_MELEE,False
79.0,RAW_CAST,135.0,1.0,True,60.0,OUTER,2.0,PROC_CAST,True
220.0,HYBRID,168.0,2.0,False,65.0,OUTER,2.0,RAW_CAST,False
150.0,PROC_CAST,142.0,1.0,False,90.0,CENTER,2.0,PROC_CAST,False
204.0,RAW_MELEE,137.0,2.0,False,9.0,OUTER,2.0,RAW_MELEE,True
181.0,HYBRID,154.0,2.0,False,93.0,OUTER,1.0,,
156.0,RAW_MELEE,165.0,1.0,False,40.0,INNER,1.0,,
162.0,PROC_CAST,123.0,2.0,False,30.0,CENTER,2.0,HYBRID,True
56.0,RAW_CAST,158.0,2.0,True,26.0,OUTER,1.0,,
62.0,HYBRID,122.0,2.0,True,7.0,INNER,2.0,PROC_CAST,True
204.0,RAW_CAST,174.0,1.0,True,17.0,OUTER,2.0,RAW_CAST,True
66.0,RAW_CAST,150.0,1.0,False,23.0,CENTER,1.0,,
60.0,PROC_CAST,170.0,2.0,True,42.0,CENTER,2.0,HYBRID,False
123.0,RAW_CAST,125.0,1.0,False,44.0,OUTER,2.0,PROC_MELEE,True
128.0,HYBRID,172.0,2.0,True,18.0,OUTER,1.0,,
80.0,RAW_CAST,170.0,1.0,False,75.0,OUTER,2.0,PROC_CAST,True
161.0,RAW_CAST,149.0,1.0,False,54.0,OUTER,1.0,,
170.0,PROC_MELEE,132.0,2.0,False,34.0,OUTER,2.0,HYBRID,False
52.0,PROC_MELEE,179.0,2.0,False,67.0,INNER,2.0,HYBRID,True
64.0,HYBRID,166.0,2.0,True,49.0,INNER,2.0,RAW_CAST,True
262.0,PROC_CAST,126.0,2.0,False,26.0,CENTER,1.0,,
74.0,RAW_MELEE,177.0,1.0,True,18.0,CENTER,2.0,PROC_CAST,True
56.0,RAW_CAST,148.0,1.0,False,66.0,OUTER,1.0,,
203.0,PROC_MELEE,127.0,2.0,False,56.0,INNER,2.0,HYBRID,True
93.0,PROC_CAST,160.0,2.0,True,66.0,INNER,1.0,,
293.0,RAW_MELEE,176.0,1.0,True,12.0,INNER,2.0,PROC_CAST,False
191.0,PROC_MELEE,133.0,1.0,False,12.0,OUTER,2.0,PROC_MELEE,False
273.0,RAW_MELEE,129.0,2.0,False,20.0,CENTER,2.0,PROC_CAST,True
251.0,RAW_CAST,179.0,2.0,True,78.0,INNER,2.0,PROC_CAST,True
251.0,RAW_MELEE,143.0,2.0,False,14.0,CENTER,2.0,RAW_CAST,True
35.0,PROC_MELEE,121.0,1.0,True,64.0,CENTER,2.0,PROC_MELEE,False
209.0,RAW_MELEE,140.0,2.0,False,17.0,CENTER,1.0,,
70.0,PROC_MELEE,151.0,1.0,False,19.0,OUTER,1.0,,
80.0,RAW_MELEE,173.0,1.0,True,91.0,INNER,1.0,,
155.0,PROC_CAST,164.0,1.0,False,12.0,OUTER,1.0,,
143.0,RAW_MELEE,141.0,2.0,True,17.0,OUTER,2.0,PROC_CAST,True
115.0,RAW_CAST,150.0,2.0,True,79.0,CENTER,2.0,PROC_CAST,False
143.0,RAW_MELEE,164.0,2.0,False,64.0,INNER,1.0,,
113.0,PROC_CAST,137.0,2.0,False,31.0,OUTER,2.0,PROC_MELEE,False
244.0,PROC_CAST,150.0,2.0,False,56.0,OUTER,1.0,,
138.0,RAW_CAST,145.0,1.0,True,66.0,OUTER,1.0,,
278.0,RAW_CAST,123.0,2.0,True,9.0,INNER,1.0,,
66.0,PROC_MELEE,141.0,2.0,False,93.0,OUTER,1.0,,
93.0,PROC_MELEE,141.0,1.0,True,48.0,CENTER,2.0,PROC_MELEE,False
195.0,PROC_CAST,167.0,1.0,True,61.0,INNER,2.0,RAW_MELEE,False
45.0,RAW_MELEE,145.0,2.0,False,47.0,CENTER,2.0,RAW_CAST,True
137.0,PROC_MELEE,149.0,2.0,True,61.0,INNER,2.0,HYBRID,True
185.0,PROC_CAST,146.0,1.0,True,12.0,CENTER,1.0,,
174.0,RAW_MELEE,179.0,2.0,True,89.0,CENTER,2.0,HYBRID,True
273.0,RAW_MELEE,134.0,1.0,True,44.0,INNER,2.0,HYBRID,True
218.0,PROC_MELEE,167.0,2.0,True,40.0,CENTER,2.0,RAW_CAST,False
114.0,RAW_CAST,154.0,2.0,False,60.0,INNER,2.0,HYBRID,True
220.0,PROC_CAST,159.0,1.0,True,41.0,CENTER,1.0,,
201.0,PROC_MELEE,127.0,1.0,True,93.0,OUTER,1.0,,
236.0,PROC_MELEE,136.0,1.0,False,68.0,INNER,2.0,RAW_CAST,False
21.0,RAW_MELEE,124.0,2.0,False,90.0,CENTER,1.0,,
90.0,PROC_CAST,160.0,1.0,False,67.0,INNER,1.0,,
186.0,PROC_CAST,177.0,2.0,False,27.0,OUTER,1.0,,
255.0,PROC_MELEE,159.0,2.0,False,62.0,OUTER,1.0,,
252.0,HYBRID,139.0,2.0,False,12.0,OUTER,2.0,HYBRID,False
131.0,RAW_MELEE,135.0,1.0,False,11.0,INNER,2.0,PROC_CAST,True
115.0,RAW_CAST,131.0,2.0,False,74.0,CENTER,1.0,,
275.0,RAW_MELEE,129.0,1.0,False,39.0,OUTER,2.0,HYBRID,False
256.0,HYBRID,147.0,2.0,False,15.0,CENTER,1.0,,
209.0,RAW_CAST,154.0,2.0,True,7.0,CENTER,1.0,,
199.0,HYBRID,131.0,1.0,False,11.0,CENTER,2.0,PROC_MELEE,True
53.0,RAW_MELEE,125.0,2.0,False,32.0,OUTER,2.0,PROC_MELEE,False
266.0,RAW_MELEE,168.0,1.0,False,34.0,CENTER,2.0,RAW_MELEE,True
297.0,PROC_MELEE,172.0,1.0,False,9.0,INNER,2.0,RAW_CAST,False
276.0,PROC_MELEE,120.0,1.0,True,90.0,INNER,1.0,,
163.0,PROC_CAST,158.0,1.0,False,45.0,CENTER,1.0,,
203.0,PROC_CAST,138.0,1.0,False,61.0,INNER,1.0,,
160.0,PROC_CAST,172.0,2.0,False,91.0,OUTER,2.0,PROC_CAST,True
126.0,RAW_CAST,139.0,2.0,True,79.0,CENTER,1.0,,
212.0,RAW_CAST,177.0,2.0,False,59.0,INNER,2.0,RAW_MELEE,True
154.0,PROC_CAST,155.0,1.0,False,57.0,INNER,2.0,PROC_MELEE,False
63.0,PROC_MELEE,157.0,1.0,False,68.0,OUTER,2.0,PROC_MELEE,False
198.0,PROC_MELEE,177.0,1.0,True,7.0,INNER,1.0,,
276.0,PROC_MELEE,126.0,2.0,True,55.0,CENTER,2.0,RAW_CAST,False
127.0,RAW_MELEE,172.0,1.0,True,53.0,CENTER,1.0,,
189.0,RAW_CAST,132.0,2.0,True,29.0,CENTER,2.0,PROC_MELEE,True
155.0,PROC_MELEE,120.0,1.0,False,6.0,CENTER,1.0,,
183.0,RAW_MELEE,135.0,1.0,True,53.0,INNER,2.0,PROC_CAST,False
250.0,HYBRID,142.0,2.0,True,68.0,INNER,2.0,PROC_MELEE,False
195.0,PROC_CAST,146.0,1.0,False,13.0,INNER,2.0,HYBRID,False
183.0,PROC_CAST,139.0,1.0,False,23.0,CENTER,1.0,,
166.0,RAW_MELEE,135.0,2.0,False,16.0,INNER,1.0,,
36.0,PROC_CAST,153.0,2.0,False,71.0,INNER,1.0,,
276.0,PROC_MELEE,180.0,1.0,False,79.0,INNER,2.0,PROC_CAST,True
45.0,PROC_CAST,131.0,1.0,False,56.0,INNER,2.0,PROC_CAST,True
86.0,RAW_MELEE,134.0,2.0,False,26.0,INNER,2.0,RAW_CAST,False
86.0,PROC_CAST,141.0,1.0,False,46.0,INNER,2.0,HYBRID,False
130.0,PROC_CAST,131.0,2.0,False,87.0,CENTER,1.0,,
93.0,HYBRID,124.0,2.0,False,83.0,OUTER,2.0,HYBRID,True
176.0,RAW_MELEE,145.0,1.0,True,80.0,INNER,2.0,HYBRID,True
135.0,HYBRID,151.0,2.0,True,90.0,INNER,2.0,HYBRID,False
283.0,RAW_MELEE,166.0,2.0,True,79.0,CENTER,2.0,RAW_CAST,False
123.0,PROC_MELEE,138.0,2.0,True,92.0,OUTER,2.0,RAW_MELEE,False
76.0,RAW_CAST,159.0,1.0,False,49.0,CENTER,2.0,HYBRID,True
138.0,PROC_CAST,143.0,1.0,False,36.0,CENTER,1.0,,
83.0,HYBRID,166.0,2.0,True,78.0,INNER,2.0,PROC_MELEE,False
136.0,RAW_CAST,145.0,1.0,True,44.0,CENTER,2.0,HYBRID,False
57.0,PROC_MELEE,163.0,2.0,False,17.0,INNER,2.0,HYBRID,True
273.0,PROC_CAST,122.0,1.0,False,62.0,CENTER,2.0,RAW_MELEE,True
47.0,PROC_MELEE,124.0,2.0,False,91.0,INNER,2.0,RAW_CAST,False
247.0,HYBRID,149.0,1.0,True,90.0,CENTER,2.0,HYBRID,True
32.0,PROC_MELEE,149.0,2.0,True,55.0,CENTER,2.0,HYBRID,True
141.0,RAW_MELEE,158.0,2.0,True,40.0,OUTER,2.0,PROC_CAST,False
298.0,RAW_CAST,123.0,2.0,False,82.0,CENTER,2.0,HYBRID,True
257.0,HYBRID,174.0,1.0,True,87.0,INNER,2.0,RAW_MELEE,False
114.0,PROC_CAST,180.0,1.0,True,66.0,OUTER,2.0,RAW_MELEE,False
101.0,PROC_CAST,166.0,1.0,False,61.0,OUTER,2.0,HYBRID,True
96.0,PROC_MELEE,129.0,1.0,False,63.0,CENTER,2.0,RAW_CAST,True
88.0,HYBRID,150.0,2.0,True,62.0,INNER,2.0,PROC_MELEE,False
155.0,PROC_CAST,131.0,1.0,True,75.0,CENTER,1.0,,
36.0,HYBRID,159.0,1.0,True,20.0,INNER,2.0,PROC_CAST,True
34.0,RAW_MELEE,149.0,2.0,True,84.0,INNER,2.0,PROC_MELEE,True
206.0,PROC_CAST,159.0,1.0,False,55.0,OUTER,2.0,RAW_CAST,False
123.0,RAW_MELEE,123.0,2.0,False,6.0,INNER,1.0,,
242.0,PROC_CAST,130.0,1.0,False,33.0,CENTER,1.0,,
236.0,RAW_MELEE,177.0,2.0,True,8.0,CENTER,1.0,,
102.0,PROC_MELEE,157.0,1.0,True,75.0,OUTER,1.0,,
43.0,PROC_CAST,146.0,2.0,True,69.0,OUTER,1.0,,
132.0,PROC_MELEE,158.0,1.0,True,75.0,CENTER,2.0,HYBRID,True
142.0,PROC_MELEE,175.0,2.0,False,19.0,INNER,2.0,PROC_MELEE,False
128.0,HYBRID,157.0,2.0,False,74.0,CENTER,2.0,RAW_CAST,False
59.0,PROC_CAST,125.0,1.0,False,16.0,INNER,2.0,HYBRID,False
169.0,PROC_CAST,158.0,2.0,False,39.0,OUTER,2.0,HYBRID,True
40.0,PROC_MELEE,166.0,1.0,True,36.0,INNER,2.0,RAW_CAST,True
99.0,PROC_CAST,132.0,1.0,True,90.0,OUTER,1.0,,
183.0,PROC_CAST,171.0,2.0,True,30.0,INNER,2.0,HYBRID,True
94.0,RAW_CAST,133.0,1.0,False,72.0,OUTER,1.0,,
259.0,HYBRID,123.0,1.0,True,59.0,OUTER,2.0,RAW_CAST,True
247.0,RAW_CAST,166.0,2.0,True,26.0,CENTER,2.0,PROC_MELEE,True
109.0,RAW_CAST,163.0,2.0,False,18.0,CENTER,1.0,,
218.0,RAW_MELEE,146.0,1.0,False,73.0,INNER,1.0,,
153.0,PROC_CAST,138.0,1.0,False,19.0,INNER,1.0,,
221.0,HYBRID,147.0,1.0,False,93.0,INNER,2.0,HYBRID,False
217.0,RAW_CAST,163.0,1.0,False,9.0,OUTER,2.0,PROC_CAST,True
117.0,HYBRID,162.0,2.0,True,19.0,OUTER,1.0,,
173.0,RAW_CAST,136.0,2.0,False,72.0,CENTER,2.0,PROC_CAST,True
278.0,HYBRID,165.0,2.0,True,48.0,INNER,2.0,PROC_MELEE,True
142.0,PROC_CAST,123.0,2.0,False,75.0,OUTER,2.0,PROC_CAST,False
96.0,HYBRID,175.0,1.0,False,36.0,CENTER,2.0,HYBRID,False
179.0,PROC_MELEE,129.0,1.0,True,32.0,INNER,1.0,,
63.0,HYBRID,123.0,2.0,False,7.0,OUTER,1.0,,
167.0,RAW_CAST,152.0,2.0,False,20.0,INNER,2.0,RAW_MELEE,True
198.0,PROC_MELEE,120.0,1.0,True,47.0,OUTER,1.0,,
255.0,PROC_MELEE,149.0,2.0,False,19.0,CENTER,2.0,RAW_CAST,True
131.0,RAW_MELEE,131.0,1.0,False,74.0,INNER,2.0,HYBRID,True
235.0,RAW_CAST,153.0,2.0,True,27.0,CENTER,2.0,PROC_MELEE,True
112.0,HYBRID,168.0,2.0,False,92.0,OUTER,1.0,,
247.0,RAW_MELEE,169.0,2.0,False,26.0,INNER,1.0,,
300.0,PROC_CAST,147.0,1.0,False,13.0,CENTER,2.0,RAW_MELEE,False
270.0,RAW_MELEE,144.0,1.0,False,85.0,INNER,1.0,,
154.0,PROC_CAST,167.0,2.0,False,61.0,INNER,1.0,,
123.0,PROC_CAST,131.0,1.0,True,84.0,OUTER,2.0,RAW_CAST,True
266.0,PROC_CAST,150.0,2.0,True,77.0,INNER,2.0,RAW_CAST,True
116.0,RAW_MELEE,132.0,1.0,True,58.0,INNER,1.0,,
60.0,PROC_MELEE,130.0,1.0,False,71.0,OUTER,2.0,HYBRID,False
65.0,RAW_MELEE,125.0,1.0,True,36.0,OUTER,2.0,RAW_CAST,False
155.0,PROC_CAST,138.0,1.0,False,10.0,OUTER,1.0,,
106.0,RAW_MELEE,175.0,1.0,True,50.0,OUTER,2.0,RAW_MELEE,True
124.0,RAW_MELEE,138.0,1.0,True,27.0,CENTER,2.0,PROC_CAST,True
288.0,HYBRID,179.0,1.0,True,74.0,OUTER,2.0,RAW_CAST,True
199.0,HYBRID,133.0,1.0,True,89.0,INNER,2.0,RAW_CAST,False
261.0,RAW_CAST,142.0,1.0,False,23.0,CENTER,2.0,PROC_CAST,True
90.0,RAW_CAST,120.0,2.0,True,48.0,OUTER,2.0,PROC_MELEE,True
221.0,RAW_CAST,179.0,2.0,True,18.0,OUTER,1.0,,
150.0,RAW_MELEE,147.0,2.0,True,93.0,CENTER,2.0,RAW_MELEE,True
197.0,PROC_MELEE,156.0,2.0,True,7.0,CENTER,2.0,PROC_MELEE,True
222.0,RAW_MELEE,176.0,2.0,False,80.0,INNER,2.0,HYBRID,False
291.0,PROC_CAST,158.0,2.0,True,38.0,INNER,2.0,RAW_MELEE,False
47.0,PROC_MELEE,156.0,1.0,True,46.0,OUTER,1.0,,
294.0,PROC_MELEE,149.0,2.0,True,50.0,OUTER,2.0,RAW_CAST,False
89.0,PROC_CAST,128.0,1.0,False,59.0,INNER,2.0,HYBRID,True
120.0,RAW_MELEE,149.0,2.0,False,54.0,CENTER,2.0,PROC_MELEE,True
68.0,HYBRID,143.0,2.0,True,76.0,INNER,2.0,RAW_CAST,False
31.0,PROC_MELEE,157.0,1.0,True,40.0,INNER,1.0,,
231.0,HYBRID,176.0,2.0,False,79.0,OUTER,2.0,HYBRID,True
89.0,RAW_MELEE,172.0,1.0,False,33.0,CENTER,2.0,PROC_CAST,False
247.0,HYBRID,126.0,1.0,True,70.0,INNER,2.0,RAW_MELEE,False
46.0,RAW_MELEE,177.0,1.0,True,27.0,OUTER,2.0,HYBRID,False
131.0,RAW_MELEE,129.0,1.0,True,80.0,CENTER,2.0,PROC_CAST,True
186.0,RAW_MELEE,140.0,2.0,False,86.0,OUTER,2.0,HYBRID,True
271.0,PROC_MELEE,176.0,1.0,False,24.0,CENTER,1.0,,
73.0,HYBRID,164.0,2.0,False,83.0,INNER,1.0,,
183.0,PROC_CAST,151.0,2.0,False,91.0,INNER,2.0,PROC_MELEE,True
133.0,RAW_CAST,173.0,1.0,True,34.0,INNER,2.0,RAW_MELEE,True
13.0,HYBRID,179.0,1.0,False,85.0,CENTER,2.0,PROC_CAST,False
283.0,HYBRID,159.0,2.0,True,22.0,OUTER,1.0,,
161.0,RAW_MELEE,132.0,1.0,False,64.0,CENTER,1.0,,
173.0,PROC_CAST,180.0,2.0,False,18.0,CENTER,2.0,RAW_MELEE,False
53.0,PROC_CAST,167.0,2.0,False,63.0,INNER,1.0,,
126.0,RAW_CAST,153.0,1.0,False,87.0,CENTER,1.0,,
175.0,RAW_MELEE,142.0,1.0,False,21.0,CENTER,1.0,,
192.0,RAW_MELEE,139.0,2.0,False,44.0,CENTER,2.0,PROC_CAST,False
47.0,PROC_MELEE,172.0,2.0,True,88.0,INNER,2.0,RAW_CAST,True
200.0,RAW_CAST,123.0,2.0,True,34.0,INNER,2.0,PROC_MELEE,False
15.0,RAW_MELEE,147.0,1.0,False,86.0,CENTER,2.0,HYBRID,False
199.0,RAW_CAST,153.0,2.0,False,64.0,CENTER,2.0,PROC_CAST,True
164.0,PROC_CAST,175.0,2.0,False,41.0,CENTER,2.0,HYBRID,False
286.0,RAW_MELEE,131.0,2.0,True,33.0,CENTER,2.0,PROC_CAST,True
149.0,HYBRID,133.0,2.0,False,60.0,OUTER,2.0,PROC_CAST,False
217.0,RAW_MELEE,131.0,2.0,True,56.0,INNER,1.0,,
53.0,RAW_CAST,162.0,2.0,True,44.0,INNER,2.0,PROC_MELEE,True
143.0,RAW_MELEE,128.0,2.0,False,42.0,CENTER,2.0,RAW_MELEE,False
22.0,PROC_CAST,149.0,2.0,False,85.0,INNER,2.0,RAW_MELEE,True
223.0,HYBRID,166.0,1.0,True,42.0,CENTER,1.0,,
111.0,PROC_MELEE,171.0,2.0,False,17.0,INNER,1.0,,
288.0,PROC_CAST,145.0,1.0,False,57.0,OUTER,2.0,PROC_MELEE,True
277.0,RAW_MELEE,121.0,1.0,False,83.0,CENTER,2.0,PROC_CAST,False
27.0,RAW_MELEE,170.0,2.0,False,91.0,INNER,1.0,,
106.0,PROC_CAST,140.0,2.0,True,67.0,OUTER,2.0,PROC_CAST,False
284.0,PROC_MELEE,155.0,1.0,False,78.0,CENTER,2.0,HYBRID,False
267.0,PROC_CAST,120.0,1.0,False,16.0,OUTER,1.0,,
53.0,RAW_CAST,153.0,2.0,True,83.0,OUTER,1.0,,
163.0,RAW_CAST,162.0,1.0,True,39.0,CENTER,2.0,PROC_CAST,False
137.0,RAW_MELEE,167.0,2.0,False,70.0,CENTER,2.0,RAW_CAST,False
195.0,HYBRID,132.0,2.0,True,51.0,OUTER,2.0,PROC_MELEE,True
299.0,PROC_CAST,128.0,1.0,True,93.0,INNER,2.0,HYBRID,True
80.0,PROC_MELEE,144.0,1.0,False,41.0,INNER,2.0,PROC_MELEE,True
120.0,PROC_MELEE,138.0,1.0,True,88.0,OUTER,2.0,HYBRID,False
117.0,PROC_MELEE,125.0,1.0,False,47.0,OUTER,2.0,PROC_MELEE,True
235.0,HYBRID,141.0,1.0,False,19.0,OUTER,2.0,HYBRID,True
94.0,RAW_MELEE,158.0,1.0,True,68.0,OUTER,2.0,HYBRID,False
237.0,RAW_CAST,160.0,2.0,True,10.0,INNER,2.0,RAW_MELEE,False
180.0,RAW_MELEE,127.0,2.0,True,53.0,CENTER,1.0,,
291.0,RAW_CAST,151.0,2.0,False,44.0,CENTER,1.0,,
47.0,RAW_CAST,133.0,2.0,False,63.0,INNER,2.0,RAW_MELEE,True
257.0,RAW_MELEE,163.0,2.0,False,20.0,OUTER,2.0,RAW_MELEE,True
51.0,RAW_CAST,148.0,1.0,True,49.0,INNER,2.0,RAW_MELEE,True
155.0,PROC_MELEE,172.0,1.0,False,58.0,CENTER,2.0,PROC_MELEE,False
168.0,RAW_CAST,170.0,1.0,False,50.0,OUTER,2.0,RAW_CAST,True
45.0,PROC_MELEE,147.0,1.0,False,90.0,INNER,2.0,PROC_CAST,True
106.0,PROC_MELEE,156.0,1.0,True,30.0,CENTER,2.0,RAW_CAST,False
285.0,RAW_CAST,158.0,1.0,True,51.0,OUTER,1.0,,
221.0,RAW_MELEE,162.0,2.0,True,67.0,OUTER,2.0,PROC_CAST,True
244.0,RAW_CAST,172.0,2.0,True,44.0,CENTER,1.0,,
248.0,PROC_MELEE,139.0,2.0,False,64.0,OUTER,2.0,PROC_MELEE,False
58.0,RAW_MELEE,137.0,1.0,True,20.0,CENTER,2.0,HYBRID,False
240.0,PROC_MELEE,163.0,1.0,False,27.0,CENTER,1.0,,
272.0,RAW_MELEE,166.0,1.0,False,17.0,CENTER,2.0,PROC_CAST,True
105.0,RAW_MELEE,126.0,1.0,False,25.0,CENTER,2.0,PROC_CAST,True
59.0,RAW_MELEE,123.0,1.0,True,80.0,OUTER,1.0,,
292.0,HYBRID,154.0,1.0,False,39.0,OUTER,2.0,PROC_MELEE,True
190.0,PROC_MELEE,174.0,1.0,False,37.0,OUTER,1.0,,
260.0,HYBRID,157.0,2.0,True,43.0,INNER,2.0,PROC_MELEE,True
199.0,PROC_MELEE,166.0,2.0,False,31.0,OUTER,2.0,PROC_MELEE,True
198.0,HYBRID,150.0,2.0,True,70.0,CENTER,2.0,RAW_CAST,False
106.0,PROC_CAST,150.0,1.0,False,34.0,OUTER,2.0,RAW_MELEE,False
265.0,PROC_MELEE,138.0,1.0,False,60.0,CENTER,2.0,PROC_MELEE,True
42.0,PROC_MELEE,150.0,2.0,True,58.0,CENTER,2.0,PROC_CAST,False
84.0,RAW_MELEE,159.0,2.0,True,69.0,INNER,2.0,RAW_MELEE,True
148.0,RAW_CAST,131.0,1.0,True,51.0,OUTER,2.0,PROC_CAST,True
85.0,HYBRID,134.0,1.0,False,64.0,CENTER,2.0,RAW_CAST,True
222.0,RAW_MELEE,129.0,1.0,True,27.0,INNER,2.0,HYBRID,False
196.0,RAW_MELEE,170.0,1.0,True,63.0,CENTER,1.0,,
284.0,PROC_CAST,163.0,2.0,True,7.0,OUTER,2.0,PROC_CAST,True
199.0,PROC_MELEE,152.0,2.0,True,79.0,INNER,2.0,RAW_CAST,False
165.0,RAW_MELEE,131.0,1.0,False,43.0,OUTER,1.0,,
40.0,PROC_MELEE,143.0,2.0,True,73.0,CENTER,2.0,RAW_CAST,False
209.0,PROC_MELEE,167.0,1.0,False,75.0,INNER,2.0,RAW_CAST,False
96.0,RAW_MELEE,179.0,1.0,True,86.0,OUTER,2.0,HYBRID,False
101.0,PROC_MELEE,169.0,2.0,False,63.0,OUTER,2.0,HYBRID,True
94.0,PROC_CAST,164.0,1.0,False,13.0,OUTER,1.0,,
196.0,RAW_MELEE,130.0,1.0,False,89.0,CENTER,1.0,,
169.0,PROC_CAST,167.0,2.0,True,59.0,INNER,1.0,,
152.0,RAW_MELEE,129.0,2.0,True,93.0,CENTER,2.0,PROC_MELEE,True
237.0,RAW_MELEE,138.0,2.0,True,41.0,INNER,2.0,PROC_CAST,True
64.0,RAW_MELEE,121.0,1.0,True,71.0,CENTER,2.0,PROC_CAST,True
129.0,PROC_MELEE,147.0,2.0,True,72.0,CENTER,2.0,PROC_CAST,True
71.0,RAW_CAST,180.0,2.0,True,79.0,OUTER,2.0,PROC_MELEE,False
258.0,HYBRID,177.0,1.0,False,93.0,OUTER,2.0,HYBRID,False
293.0,HYBRID,155.0,1.0,False,64.0,INNER,2.0,RAW_MELEE,True
34.0,HYBRID,120.0,1.0,True,70.0,INNER,2.0,PROC_MELEE,False
118.0,RAW_CAST,134.0,1.0,False,8.0,INNER,2.0,PROC_MELEE,True
81.0,HYBRID,157.0,1.0,False,73.0,INNER,2.0,PROC_MELEE,False
81.0,RAW_CAST,172.0,1.0,False,15.0,CENTER,2.0,HYBRID,True
237.0,RAW_MELEE,132.0,1.0,False,31.0,CENTER,1.0,,
187.0,PROC_CAST,171.0,2.0,True,75.0,CENTER,2.0,RAW_MELEE,False
167.0,PROC_CAST,122.0,1.0,False,89.0,INNER,2.0,PROC_MELEE,True
287.0,PROC_CAST,149.0,2.0,True,57.0,INNER,1.0,,
81.0,PROC_MELEE,174.0,1.0,True,74.0,OUTER,2.0,RAW_MELEE,False
91.0,RAW_CAST,151.0,1.0,True,48.0,CENTER,1.0,,
74.0,HYBRID,168.0,2.0,True,69.0,INNER,2.0,HYBRID,True
193.0,PROC_MELEE,152.0,1.0,False,51.0,OUTER,2.0,RAW_MELEE,False
