id_registro,Host_Death_Time,Host_Build,Level,Phase,Waterflow_Death,Health_Pct,Location,id_phantom
1881,191.0,2,173.0,1.0,True,74.0,CENTER,1881
1882,86.0,3,172.0,2.0,False,84.0,INNER,1882
1883,138.0,4,123.0,1.0,False,43.0,CENTER,1883
1884,293.0,1,140.0,1.0,False,25.0,OUTER,1884
1885,279.0,5,160.0,1.0,False,79.0,CENTER,1885
1886,69.0,2,163.0,2.0,False,65.0,OUTER,1886
1887,208.0,5,164.0,1.0,False,22.0,CENTER,1887
1888,215.0,3,176.0,2.0,False,54.0,CENTER,1888
1889,237.0,4,145.0,2.0,True,80.0,OUTER,1889
1890,41.0,5,154.0,2.0,False,85.0,CENTER,1890
1891,299.0,2,172.0,2.0,False,88.0,CENTER,1891
1892,150.0,1,149.0,2.0,False,54.0,INNER,1892
1893,112.0,5,154.0,1.0,False,31.0,OUTER,1893
1894,152.0,5,180.0,1.0,False,58.0,OUTER,1894
1895,164.0,2,155.0,1.0,False,45.0,OUTER,1895
1896,31.0,5,142.0,1.0,False,92.0,CENTER,1896
1897,88.0,5,178.0,1.0,False,56.0,CENTER,1897
1898,230.0,2,160.0,2.0,False,16.0,CENTER,1898
1899,181.0,2,133.0,2.0,False,13.0,CENTER,1899
1900,174.0,1,169.0,2.0,False,72.0,OUTER,1900
1901,261.0,1,128.0,1.0,False,36.0,INNER,1901
1902,171.0,1,180.0,1.0,False,48.0,OUTER,1902
1903,195.0,3,164.0,2.0,False,72.0,CENTER,1903
1904,42.0,4,123.0,1.0,False,26.0,CENTER,1904
1905,240.0,1,132.0,1.0,True,83.0,OUTER,1905
1906,300.0,2,178.0,1.0,False,68.0,INNER,1906
1907,204.0,3,138.0,2.0,False,27.0,CENTER,1907
1908,103.0,2,162.0,2.0,False,38.0,INNER,1908
1909,291.0,1,122.0,1.0,False,59.0,OUTER,1909
1910,274.0,5,170.0,2.0,False,22.0,OUTER,1910
1911,298.0,4,124.0,2.0,False,82.0,INNER,1911
1912,57.0,4,165.0,2.0,False,19.0,OUTER,1912
1913,211.0,1,131.0,1.0,False,17.0,INNER,1913
1914,246.0,4,180.0,1.0,True,11.0,OUTER,1914
1915,215.0,4,167.0,1.0,True,85.0,OUTER,1915
1916,250.0,1,179.0,2.0,False,63.0,INNER,1916
1917,171.0,4,144.0,2.0,True,88.0,CENTER,1917
1918,134.0,4,124.0,2.0,True,77.0,OUTER,1918
1919,276.0,3,159.0,1.0,False,62.0,CENTER,1919
1920,118.0,1,168.0,2.0,False,17.0,CENTER,1920
1921,32.0,2,143.0,1.0,True,85.0,INNER,1921
1922,288.0,5,166.0,1.0,True,72.0,CENTER,1922
1923,283.0,1,174.0,1.0,False,15.0,OUTER,1923
1924,209.0,1,133.0,1.0,False,86.0,OUTER,1924
1925,207.0,1,156.0,2.0,False,70.0,OUTER,1925
1926,274.0,4,157.0,1.0,True,33.0,CENTER,1926
1927,155.0,3,124.0,2.0,True,23.0,INNER,1927
1928,160.0,2,127.0,2.0,False,25.0,INNER,1928
1929,163.0,2,169.0,2.0,True,48.0,CENTER,1929
1930,215.0,4,120.0,2.0,False,76.0,CENTER,1930
1931,291.0,3,178.0,2.0,False,10.0,CENTER,1931
1932,221.0,3,175.0,1.0,True,49.0,INNER,1932
1933,69.0,1,178.0,2.0,False,7.0,INNER,1933
1934,117.0,2,121.0,2.0,True,17.0,CENTER,1934
1935,194.0,4,124.0,2.0,True,35.0,OUTER,1935
1936,202.0,3,159.0,1.0,False,43.0,INNER,1936
1937,47.0,3,172.0,2.0,True,69.0,OUTER,1937
1938,107.0,1,140.0,1.0,True,63.0,OUTER,1938
1939,258.0,2,179.0,1.0,False,90.0,INNER,1939
1940,114.0,2,150.0,2.0,False,93.0,OUTER,1940
1941,120.0,1,149.0,1.0,False,47.0,CENTER,1941
1942,153.0,3,172.0,1.0,False,73.0,OUTER,1942
1943,216.0,3,151.0,1.0,False,49.0,OUTER,1943
1944,124.0,3,169.0,1.0,False,23.0,CENTER,1944
1945,215.0,2,123.0,2.0,False,54.0,CENTER,1945
1946,99.0,5,178.0,2.0,False,91.0,OUTER,1946
1947,66.0,4,148.0,1.0,True,70.0,OUTER,1947
1948,244.0,4,164.0,1.0,True,9.0,OUTER,1948
1949,67.0,3,136.0,2.0,True,10.0,INNER,1949
1950,279.0,5,176.0,1.0,False,92.0,INNER,1950
1951,224.0,5,166.0,1.0,True,6.0,CENTER,1951
1952,269.0,4,135.0,1.0,True,6.0,INNER,1952
1953,215.0,3,131.0,2.0,False,42.0,INNER,1953
1954,98.0,5,180.0,1.0,True,9.0,OUTER,1954
1955,188.0,2,154.0,1.0,False,37.0,INNER,1955
1956,290.0,5,125.0,1.0,True,44.0,CENTER,1956
1957,203.0,3,145.0,2.0,True,43.0,INNER,1957
1958,99.0,3,137.0,2.0,False,88.0,INNER,1958
1959,282.0,1,159.0,1.0,False,59.0,OUTER,1959
1960,40.0,2,145.0,1.0,False,72.0,INNER,1960
1961,60.0,1,151.0,2.0,False,14.0,CENTER,1961
1962,184.0,3,136.0,1.0,True,40.0,CENTER,1962
1963,241.0,4,180.0,1.0,False,67.0,INNER,1963
1964,95.0,3,130.0,2.0,True,52.0,OUTER,1964
1965,198.0,2,149.0,2.0,True,69.0,CENTER,1965
1966,253.0,2,164.0,1.0,True,13.0,INNER,1966
1967,153.0,2,138.0,1.0,False,60.0,CENTER,1967
1968,234.0,3,172.0,2.0,False,84.0,CENTER,1968
1969,154.0,3,169.0,1.0,True,28.0,CENTER,1969
1970,62.0,3,122.0,2.0,True,60.0,OUTER,1970
1971,84.0,3,138.0,1.0,True,46.0,INNER,1971
1972,33.0,1,148.0,2.0,True,88.0,CENTER,1972
1973,151.0,2,121.0,1.0,True,20.0,OUTER,1973
1974,37.0,4,162.0,2.0,False,31.0,CENTER,1974
1975,98.0,3,163.0,2.0,True,66.0,CENTER,1975
1976,290.0,2,149.0,1.0,True,54.0,OUTER,1976
1977,127.0,5,155.0,1.0,True,78.0,OUTER,1977
1978,289.0,5,160.0,1.0,True,34.0,INNER,1978
1979,158.0,1,152.0,2.0,False,11.0,OUTER,1979
1980,139.0,1,153.0,1.0,False,86.0,OUTER,1980
1981,38.0,2,129.0,2.0,True,79.0,CENTER,1981
1982,241.0,2,126.0,1.0,True,45.0,INNER,1982
1983,269.0,1,139.0,2.0,False,31.0,CENTER,1983
1984,58.0,5,144.0,1.0,True,67.0,OUTER,1984
1985,142.0,4,161.0,1.0,True,73.0,CENTER,1985
1986,294.0,2,143.0,1.0,False,25.0,CENTER,1986
1987,228.0,5,152.0,1.0,False,29.0,CENTER,1987
1988,263.0,1,141.0,1.0,False,29.0,INNER,1988
1989,214.0,2,122.0,2.0,False,61.0,OUTER,1989
1990,136.0,5,120.0,2.0,True,85.0,OUTER,1990
1991,242.0,2,142.0,2.0,False,8.0,CENTER,1991
1992,77.0,3,129.0,2.0,False,33.0,INNER,1992
1993,24.0,4,145.0,2.0,True,78.0,CENTER,1993
1994,143.0,5,133.0,1.0,True,59.0,OUTER,1994
1995,260.0,4,125.0,1.0,True,84.0,INNER,1995
1996,213.0,5,124.0,1.0,False,33.0,OUTER,1996
1997,102.0,2,122.0,2.0,True,6.0,CENTER,1997
1998,285.0,4,171.0,2.0,False,27.0,OUTER,1998
1999,255.0,3,175.0,1.0,False,16.0,CENTER,1999
2000,34.0,3,157.0,2.0,True,52.0,OUTER,2000
2001,233.0,4,140.0,1.0,False,47.0,INNER,2001
2002,216.0,1,144.0,1.0,False,92.0,OUTER,2002
2003,186.0,4,170.0,1.0,True,30.0,CENTER,2003
2004,70.0,3,149.0,1.0,False,91.0,INNER,2004
2005,291.0,5,143.0,2.0,False,59.0,INNER,2005
2006,234.0,4,126.0,2.0,True,77.0,OUTER,2006
2007,50.0,4,149.0,1.0,True,9.0,CENTER,2007
2008,112.0,4,172.0,2.0,True,10.0,CENTER,2008
2009,186.0,4,130.0,2.0,True,18.0,INNER,2009
2010,92.0,5,123.0,1.0,True,67.0,OUTER,2010
2011,179.0,2,137.0,2.0,True,89.0,OUTER,2011
2012,243.0,2,168.0,1.0,False,92.0,CENTER,2012
2013,154.0,3,136.0,2.0,True,82.0,OUTER,2013
2014,203.0,2,174.0,1.0,True,51.0,CENTER,2014
2015,160.0,4,130.0,2.0,True,69.0,CENTER,2015
2016,63.0,3,135.0,2.0,True,83.0,CENTER,2016
2017,256.0,1,121.0,2.0,True,42.0,INNER,2017
2018,97.0,3,153.0,2.0,True,90.0,CENTER,2018
2019,181.0,3,148.0,2.0,True,77.0,CENTER,2019
2020,162.0,2,160.0,1.0,True,15.0,INNER,2020
2021,47.0,2,170.0,1.0,False,87.0,OUTER,2021
2022,75.0,4,129.0,2.0,True,11.0,INNER,2022
2023,166.0,1,151.0,1.0,False,62.0,INNER,2023
2024,192.0,2,143.0,2.0,False,28.0,OUTER,2024
2025,84.0,1,154.0,1.0,True,68.0,OUTER,2025
2026,275.0,4,167.0,1.0,True,63.0,CENTER,2026
2027,187.0,4,139.0,1.0,False,28.0,OUTER,2027
2028,237.0,3,173.0,2.0,False,50.0,INNER,2028
2029,187.0,3,172.0,2.0,False,6.0,CENTER,2029
2030,83.0,5,150.0,2.0,False,16.0,OUTER,2030
2031,247.0,4,168.0,1.0,False,47.0,INNER,2031
2032,291.0,3,168.0,2.0,False,75.0,OUTER,2032
2033,161.0,4,167.0,1.0,False,70.0,INNER,2033
2034,118.0,5,149.0,2.0,False,42.0,INNER,2034
2035,95.0,2,162.0,1.0,False,61.0,OUTER,2035
2036,183.0,1,130.0,2.0,True,19.0,OUTER,2036
2037,220.0,5,177.0,1.0,True,75.0,INNER,2037
2038,231.0,1,140.0,2.0,False,29.0,OUTER,2038
2039,90.0,4,147.0,2.0,True,73.0,CENTER,2039
2040,244.0,4,159.0,1.0,False,48.0,CENTER,2040
2041,164.0,5,143.0,1.0,False,63.0,INNER,2041
2042,114.0,5,170.0,1.0,True,81.0,CENTER,2042
2043,253.0,4,176.0,1.0,True,15.0,CENTER,2043
2044,108.0,4,155.0,1.0,True,70.0,CENTER,2044
2045,63.0,1,141.0,1.0,False,51.0,CENTER,2045
2046,113.0,1,148.0,2.0,True,42.0,CENTER,2046
2047,85.0,1,136.0,2.0,False,79.0,OUTER,2047
2048,114.0,3,168.0,2.0,True,53.0,CENTER,2048
2049,154.0,4,122.0,1.0,True,77.0,OUTER,2049
2050,157.0,1,150.0,2.0,False,12.0,OUTER,2050
2051,221.0,5,166.0,2.0,True,49.0,INNER,2051
2052,171.0,5,152.0,1.0,False,26.0,INNER,2052
2053,299.0,2,177.0,2.0,True,76.0,CENTER,2053
2054,12.0,1,162.0,1.0,False,78.0,OUTER,2054
2055,45.0,1,173.0,2.0,False,72.0,INNER,2055
2056,286.0,1,159.0,2.0,False,85.0,CENTER,2056
2057,195.0,5,176.0,2.0,False,7.0,OUTER,2057
2058,68.0,5,139.0,2.0,True,91.0,CENTER,2058
2059,126.0,2,136.0,2.0,False,65.0,CENTER,2059
2060,156.0,2,131.0,2.0,False,31.0,CENTER,2060
2061,162.0,1,162.0,1.0,True,40.0,CENTER,2061
2062,149.0,4,138.0,2.0,False,42.0,CENTER,2062
2063,230.0,3,155.0,1.0,False,34.0,CENTER,2063
2064,284.0,3,166.0,2.0,True,27.0,CENTER,2064
2065,192.0,3,120.0,1.0,False,36.0,CENTER,2065
2066,83.0,2,160.0,1.0,True,19.0,INNER,2066
2067,116.0,4,163.0,2.0,True,30.0,INNER,2067
2068,87.0,1,148.0,1.0,False,29.0,INNER,2068
2069,286.0,4,124.0,2.0,False,7.0,CENTER,2069
2070,82.0,2,122.0,1.0,False,64.0,CENTER,2070
2071,27.0,2,126.0,2.0,False,82.0,OUTER,2071
2072,174.0,4,130.0,2.0,True,61.0,CENTER,2072
2073,232.0,4,162.0,2.0,True,55.0,CENTER,2073
2074,254.0,1,173.0,2.0,True,79.0,CENTER,2074
2075,264.0,3,175.0,2.0,False,6.0,OUTER,2075
2076,147.0,3,151.0,1.0,True,33.0,INNER,2076
2077,108.0,5,161.0,1.0,True,61.0,INNER,2077
2078,209.0,1,164.0,1.0,True,65.0,OUTER,2078
2079,48.0,1,143.0,1.0,False,82.0,OUTER,2079
2080,156.0,4,128.0,1.0,True,81.0,INNER,2080
2081,222.0,2,166.0,2.0,True,63.0,INNER,2081
2082,275.0,1,147.0,1.0,False,72.0,INNER,2082
2083,125.0,5,158.0,1.0,False,32.0,INNER,2083
2084,196.0,5,126.0,1.0,False,70.0,INNER,2084
2085,143.0,1,140.0,1.0,True,75.0,OUTER,2085
2086,67.0,3,157.0,1.0,True,50.0,CENTER,2086
2087,154.0,1,176.0,2.0,True,47.0,INNER,2087
2088,98.0,5,174.0,1.0,True,40.0,OUTER,2088
2089,247.0,3,134.0,1.0,True,72.0,CENTER,2089
2090,271.0,2,157.0,2.0,True,24.0,CENTER,2090
2091,89.0,5,123.0,1.0,False,7.0,INNER,2091
2092,104.0,2,161.0,2.0,True,90.0,INNER,2092
2093,240.0,4,179.0,1.0,False,82.0,OUTER,2093
2094,115.0,5,162.0,2.0,True,93.0,OUTER,2094
2095,283.0,3,122.0,2.0,False,29.0,OUTER,2095
2096,102.0,3,180.0,1.0,True,37.0,CENTER,2096
2097,288.0,5,121.0,1.0,True,92.0,INNER,2097
2098,77.0,4,155.0,2.0,True,9.0,INNER,2098
2099,112.0,1,138.0,1.0,True,66.0,CENTER,2099
2100,33.0,3,151.0,1.0,False,92.0,CENTER,2100
2101,34.0,2,127.0,1.0,False,74.0,OUTER,2101
2102,230.0,1,139.0,1.0,True,16.0,OUTER,2102
2103,228.0,3,128.0,2.0,True,25.0,CENTER,2103
2104,210.0,3,175.0,1.0,False,89.0,OUTER,2104
2105,273.0,3,142.0,2.0,False,25.0,OUTER,2105
2106,158.0,2,177.0,1.0,True,19.0,OUTER,2106
2107,105.0,4,136.0,2.0,False,43.0,CENTER,2107
2108,278.0,2,127.0,2.0,False,34.0,CENTER,2108
2109,161.0,2,152.0,1.0,True,42.0,CENTER,2109
2110,67.0,5,166.0,1.0,False,62.0,INNER,2110
2111,128.0,1,125.0,1.0,False,89.0,CENTER,2111
2112,291.0,1,170.0,2.0,True,10.0,OUTER,2112
2113,34.0,1,145.0,1.0,True,33.0,OUTER,2113
2114,197.0,5,135.0,2.0,True,88.0,CENTER,2114
2115,135.0,5,169.0,2.0,True,50.0,INNER,2115
2116,243.0,2,179.0,1.0,False,34.0,OUTER,2116
2117,41.0,3,154.0,1.0,False,39.0,INNER,2117
2118,111.0,3,144.0,1.0,False,78.0,INNER,2118
2119,91.0,4,136.0,2.0,True,50.0,OUTER,2119
2120,173.0,5,161.0,1.0,False,22.0,CENTER,2120
2121,220.0,1,155.0,2.0,True,35.0,CENTER,2121
2122,163.0,2,122.0,2.0,True,38.0,CENTER,2122
2123,229.0,5,153.0,1.0,False,44.0,INNER,2123
2124,59.0,3,158.0,1.0,True,14.0,CENTER,2124
2125,164.0,4,139.0,2.0,False,65.0,INNER,2125
2126,215.0,5,126.0,2.0,True,28.0,CENTER,2126
2127,110.0,1,141.0,2.0,True,67.0,OUTER,2127
2128,182.0,4,170.0,1.0,True,55.0,OUTER,2128
2129,112.0,5,135.0,1.0,False,66.0,INNER,2129
2130,263.0,5,179.0,2.0,False,27.0,CENTER,2130
2131,137.0,5,121.0,1.0,True,44.0,CENTER,2131
2132,197.0,5,170.0,1.0,True,65.0,OUTER,2132
2133,134.0,5,151.0,1.0,False,62.0,CENTER,2133
2134,214.0,5,167.0,1.0,True,63.0,CENTER,2134
2135,54.0,5,133.0,2.0,False,27.0,INNER,2135
2136,265.0,2,164.0,2.0,True,13.0,INNER,2136
2137,95.0,3,148.0,2.0,True,73.0,INNER,2137
2138,138.0,4,170.0,2.0,False,58.0,OUTER,2138
2139,80.0,3,134.0,1.0,True,82.0,OUTER,2139
2140,45.0,5,173.0,2.0,False,46.0,CENTER,2140
2141,223.0,3,135.0,2.0,False,40.0,OUTER,2141
2142,113.0,4,163.0,2.0,True,67.0,OUTER,2142
2143,186.0,3,156.0,2.0,True,13.0,CENTER,2143
2144,184.0,2,178.0,2.0,False,67.0,CENTER,2144
2145,97.0,4,144.0,1.0,True,77.0,INNER,2145
2146,93.0,4,167.0,1.0,False,59.0,OUTER,2146
2147,85.0,3,159.0,2.0,True,92.0,OUTER,2147
2148,122.0,3,148.0,2.0,True,59.0,INNER,2148
2149,280.0,1,130.0,1.0,False,34.0,OUTER,2149
2150,159.0,1,173.0,2.0,False,91.0,CENTER,2150
2151,113.0,3,162.0,2.0,False,59.0,INNER,2151
2152,134.0,5,161.0,2.0,False,82.0,OUTER,2152
2153,92.0,5,132.0,1.0,True,28.0,INNER,2153
2154,274.0,3,180.0,1.0,False,14.0,CENTER,2154
2155,240.0,2,144.0,1.0,True,41.0,CENTER,2155
2156,207.0,1,125.0,2.0,True,22.0,CENTER,2156
2157,257.0,3,168.0,2.0,True,22.0,CENTER,2157
2158,18.0,1,147.0,1.0,True,86.0,CENTER,2158
2159,152.0,1,128.0,2.0,True,30.0,OUTER,2159
2160,246.0,2,140.0,2.0,True,51.0,OUTER,2160
2161,273.0,2,129.0,2.0,True,73.0,OUTER,2161
2162,176.0,2,141.0,1.0,True,29.0,CENTER,2162
2163,167.0,2,165.0,1.0,True,85.0,INNER,2163
2164,181.0,3,132.0,2.0,False,78.0,INNER,2164
2165,114.0,4,120.0,1.0,True,17.0,OUTER,2165
2166,138.0,4,159.0,1.0,True,74.0,CENTER,2166
2167,227.0,3,134.0,1.0,True,21.0,CENTER,2167
2168,115.0,2,148.0,1.0,False,40.0,INNER,2168
2169,107.0,2,160.0,1.0,False,77.0,OUTER,2169
2170,38.0,4,149.0,2.0,True,40.0,OUTER,2170
2171,80.0,5,175.0,1.0,False,53.0,INNER,2171
2172,55.0,4,121.0,2.0,True,68.0,CENTER,2172
2173,57.0,5,168.0,1.0,True,9.0,OUTER,2173
2174,50.0,2,178.0,1.0,False,47.0,OUTER,2174
2175,260.0,5,163.0,2.0,True,25.0,CENTER,2175
2176,55.0,4,135.0,1.0,True,21.0,OUTER,2176
2177,158.0,4,131.0,1.0,True,11.0,OUTER,2177
2178,281.0,4,159.0,1.0,False,62.0,OUTER,2178
2179,288.0,3,120.0,1.0,True,93.0,INNER,2179
2180,90.0,5,134.0,1.0,True,35.0,INNER,2180
2181,292.0,5,157.0,2.0,False,54.0,INNER,2181
2182,121.0,4,143.0,1.0,True,16.0,CENTER,2182
2183,106.0,1,134.0,2.0,True,26.0,INNER,2183
2184,146.0,3,159.0,1.0,True,88.0,INNER,2184
2185,72.0,4,158.0,2.0,True,68.0,CENTER,2185
2186,245.0,3,160.0,2.0,True,61.0,CENTER,2186
2187,64.0,5,126.0,2.0,False,50.0,OUTER,2187
2188,248.0,2,161.0,2.0,True,20.0,CENTER,2188
2189,145.0,5,153.0,1.0,False,76.0,OUTER,2189
2190,93.0,3,131.0,2.0,True,14.0,INNER,2190
2191,284.0,2,179.0,1.0,False,39.0,CENTER,2191
2192,298.0,2,139.0,1.0,True,26.0,INNER,2192
2193,92.0,4,153.0,1.0,True,16.0,INNER,2193
2194,103.0,2,169.0,2.0,True,36.0,INNER,2194
2195,150.0,1,172.0,1.0,False,69.0,INNER,2195
2196,244.0,3,129.0,2.0,False,45.0,OUTER,2196
2197,163.0,1,144.0,2.0,True,61.0,CENTER,2197
2198,75.0,2,147.0,2.0,False,83.0,CENTER,2198
2199,135.0,5,178.0,1.0,False,12.0,CENTER,2199
2200,119.0,4,150.0,1.0,False,56.0,OUTER,2200
2201,160.0,1,179.0,1.0,False,9.0,CENTER,2201
2202,230.0,3,179.0,2.0,True,36.0,INNER,2202
2203,175.0,3,160.0,1.0,True,43.0,CENTER,2203
2204,42.0,2,126.0,1.0,True,62.0,OUTER,2204
2205,73.0,2,167.0,2.0,True,39.0,OUTER,2205
2206,213.0,2,179.0,1.0,False,10.0,OUTER,2206
2207,100.0,5,121.0,1.0,False,13.0,CENTER,2207
2208,45.0,1,155.0,2.0,True,36.0,INNER,2208
2209,103.0,2,145.0,1.0,False,21.0,OUTER,2209
2210,270.0,1,164.0,2.0,False,18.0,CENTER,2210
2211,287.0,3,131.0,1.0,False,59.0,OUTER,2211
2212,84.0,1,178.0,2.0,True,86.0,INNER,2212
2213,113.0,2,161.0,1.0,False,11.0,INNER,2213
2214,55.0,1,133.0,1.0,False,80.0,INNER,2214
2215,202.0,1,133.0,2.0,False,37.0,CENTER,2215
2216,295.0,2,143.0,2.0,True,70.0,OUTER,2216
2217,47.0,5,133.0,2.0,True,41.0,CENTER,2217
2218,209.0,4,155.0,2.0,False,44.0,CENTER,2218
2219,202.0,2,152.0,2.0,False,50.0,INNER,2219
2220,131.0,3,151.0,2.0,False,59.0,OUTER,2220
2221,38.0,4,123.0,2.0,False,25.0,OUTER,2221
2222,14.0,3,175.0,2.0,True,81.0,OUTER,2222
2223,154.0,3,122.0,2.0,True,17.0,INNER,2223
2224,286.0,2,167.0,2.0,True,14.0,CENTER,2224
2225,54.0,4,127.0,1.0,True,63.0,INNER,2225
2226,57.0,4,176.0,2.0,True,16.0,OUTER,2226
2227,280.0,2,126.0,2.0,True,80.0,CENTER,2227
2228,258.0,4,123.0,2.0,True,15.0,OUTER,2228
2229,231.0,3,163.0,1.0,False,16.0,OUTER,2229
2230,151.0,5,153.0,1.0,False,60.0,OUTER,2230
2231,213.0,3,132.0,1.0,False,22.0,OUTER,2231
2232,125.0,1,123.0,1.0,True,24.0,CENTER,2232
2233,143.0,3,129.0,2.0,True,89.0,OUTER,2233
2234,59.0,2,170.0,1.0,False,30.0,CENTER,2234
2235,256.0,5,164.0,1.0,False,44.0,CENTER,2235
2236,98.0,1,152.0,2.0,False,9.0,CENTER,2236
2237,244.0,5,131.0,1.0,False,34.0,INNER,2237
2238,231.0,2,154.0,2.0,False,21.0,CENTER,2238
2239,59.0,2,131.0,2.0,True,93.0,OUTER,2239
2240,39.0,5,136.0,2.0,True,39.0,CENTER,2240
2241,53.0,5,121.0,2.0,False,52.0,OUTER,2241
2242,232.0,5,125.0,2.0,True,47.0,CENTER,2242
2243,237.0,4,150.0,2.0,True,14.0,OUTER,2243
2244,219.0,4,145.0,2.0,True,6.0,INNER,2244
2245,94.0,2,130.0,2.0,False,31.0,OUTER,2245
2246,285.0,5,178.0,2.0,True,93.0,INNER,2246
2247,62.0,2,122.0,1.0,True,92.0,INNER,2247
2248,253.0,2,169.0,2.0,True,67.0,INNER,2248
2249,141.0,1,121.0,2.0,True,87.0,INNER,2249
2250,194.0,5,179.0,1.0,False,86.0,INNER,2250
2251,46.0,3,120.0,2.0,False,41.0,CENTER,2251
2252,55.0,1,147.0,1.0,False,77.0,OUTER,2252
2253,116.0,3,146.0,1.0,False,85.0,CENTER,2253
2254,54.0,5,127.0,2.0,False,14.0,CENTER,2254
2255,180.0,1,180.0,1.0,True,57.0,CENTER,2255
2256,110.0,1,132.0,2.0,True,56.0,INNER,2256
2257,169.0,4,156.0,1.0,False,87.0,CENTER,2257
2258,137.0,3,167.0,1.0,True,61.0,INNER,2258
2259,54.0,4,168.0,1.0,True,80.0,CENTER,2259
2260,135.0,4,178.0,2.0,False,88.0,INNER,2260
2261,24.0,3,161.0,2.0,True,87.0,CENTER,2261
2262,222.0,3,155.0,1.0,False,13.0,INNER,2262
2263,100.0,4,126.0,1.0,False,89.0,OUTER,2263
2264,239.0,3,158.0,1.0,True,18.0,INNER,2264
2265,174.0,1,149.0,2.0,True,50.0,INNER,2265
2266,72.0,4,120.0,2.0,False,22.0,CENTER,2266
2267,100.0,4,177.0,1.0,True,43.0,INNER,2267
2268,264.0,1,160.0,2.0,True,91.0,OUTER,2268
2269,224.0,5,138.0,2.0,False,11.0,INNER,2269
2270,126.0,3,161.0,2.0,True,88.0,INNER,2270
2271,105.0,4,142.0,1.0,True,62.0,CENTER,2271
2272,97.0,1,136.0,2.0,False,41.0,OUTER,2272
2273,76.0,1,124.0,1.0,True,79.0,OUTER,2273
2274,124.0,5,160.0,2.0,True,23.0,INNER,2274
2275,71.0,2,179.0,1.0,True,55.0,OUTER,2275
2276,101.0,1,133.0,2.0,False,84.0,CENTER,2276
2277,119.0,3,131.0,1.0,True,22.0,CENTER,2277
2278,101.0,5,137.0,1.0,False,34.0,INNER,2278
2279,229.0,2,149.0,2.0,True,91.0,CENTER,2279
2280,248.0,3,120.0,1.0,False,40.0,CENTER,2280
2281,182.0,2,175.0,2.0,False,42.0,INNER,2281
2282,32.0,5,168.0,2.0,True,19.0,OUTER,2282
2283,126.0,5,168.0,2.0,True,73.0,OUTER,2283
2284,262.0,1,136.0,1.0,False,82.0,OUTER,2284
2285,133.0,3,120.0,1.0,False,33.0,OUTER,2285
2286,159.0,5,166.0,2.0,True,9.0,OUTER,2286
2287,169.0,5,166.0,2.0,False,75.0,OUTER,2287
2288,113.0,1,126.0,2.0,True,89.0,CENTER,2288
2289,279.0,2,142.0,2.0,True,40.0,CENTER,2289
2290,179.0,2,173.0,1.0,False,90.0,INNER,2290
2291,275.0,5,161.0,2.0,True,75.0,OUTER,2291
2292,173.0,4,167.0,1.0,False,42.0,OUTER,2292
2293,261.0,5,166.0,2.0,True,84.0,OUTER,2293
2294,42.0,1,150.0,1.0,False,58.0,CENTER,2294
2295,154.0,2,172.0,2.0,True,42.0,CENTER,2295
2296,220.0,2,171.0,1.0,False,73.0,CENTER,2296
2297,137.0,3,163.0,2.0,False,30.0,OUTER,2297
2298,187.0,2,159.0,2.0,False,61.0,OUTER,2298
2299,95.0,1,144.0,2.0,True,63.0,CENTER,2299
2300,90.0,2,143.0,1.0,True,20.0,CENTER,2300
2301,40.0,3,171.0,2.0,True,30.0,INNER,2301
2302,138.0,5,162.0,2.0,False,74.0,OUTER,2302
2303,157.0,5,156.0,2.0,True,76.0,CENTER,2303
2304,11.0,3,133.0,1.0,False,88.0,INNER,2304
2305,49.0,2,171.0,1.0,False,8.0,OUTER,2305
2306,173.0,2,151.0,1.0,False,48.0,INNER,2306
2307,292.0,3,127.0,1.0,True,90.0,OUTER,2307
2308,57.0,4,162.0,1.0,True,92.0,INNER,2308
2309,147.0,1,130.0,2.0,True,25.0,CENTER,2309
2310,54.0,3,149.0,2.0,False,77.0,OUTER,2310
2311,85.0,4,168.0,2.0,False,49.0,CENTER,2311
2312,197.0,1,143.0,1.0,False,14.0,INNER,2312
2313,52.0,3,158.0,2.0,True,67.0,INNER,2313
2314,143.0,5,130.0,1.0,True,36.0,INNER,2314
2315,32.0,3,180.0,1.0,False,48.0,CENTER,2315
2316,248.0,1,150.0,2.0,True,37.0,OUTER,2316
2317,150.0,1,139.0,2.0,True,86.0,OUTER,2317
2318,91.0,4,179.0,1.0,False,68.0,CENTER,2318
2319,68.0,1,129.0,2.0,False,61.0,CENTER,2319
2320,156.0,4,160.0,1.0,True,9.0,INNER,2320
2321,258.0,3,163.0,1.0,True,10.0,INNER,2321
2322,136.0,3,123.0,1.0,True,20.0,CENTER,2322
2323,80.0,1,153.0,2.0,False,61.0,OUTER,2323
2324,277.0,2,122.0,1.0,True,76.0,INNER,2324
2325,225.0,1,122.0,2.0,False,78.0,INNER,2325
2326,294.0,2,148.0,1.0,False,29.0,CENTER,2326
2327,138.0,2,165.0,1.0,True,92.0,OUTER,2327
2328,206.0,4,125.0,1.0,True,56.0,INNER,2328
2329,134.0,1,153.0,1.0,False,25.0,OUTER,2329
2330,88.0,2,148.0,1.0,True,34.0,INNER,2330
2331,249.0,1,177.0,2.0,False,71.0,INNER,2331
2332,269.0,4,127.0,2.0,False,64.0,CENTER,2332
2333,78.0,4,162.0,1.0,True,21.0,CENTER,2333
2334,262.0,2,131.0,1.0,True,78.0,CENTER,2334
